;OTIMIZADOR;MODELO;CLASSES;SEED;N_estimators;Max_depth;Min_samples_split;Min_samples_leaf;Fitness
298;SA;RF;3;2000;28.0;291.0;2.0;2.0;-0.65
299;SA;RF;3;2000;28.0;291.0;2.0;2.0;-0.65
300;SA;RF;3;2000;28.0;291.0;2.0;2.0;-0.65
301;SA;RF;3;2000;22.0;260.0;3.0;2.0;-0.65
302;SA;RF;3;2000;22.0;260.0;3.0;2.0;-0.65
303;SA;RF;3;2000;22.0;260.0;3.0;2.0;-0.65
304;SA;RF;3;2000;22.0;260.0;3.0;2.0;-0.65
305;SA;RF;3;2000;22.0;260.0;3.0;2.0;-0.65
306;SA;RF;3;2000;21.0;236.0;3.0;2.0;-0.675
307;SA;RF;3;2000;21.0;236.0;3.0;2.0;-0.675
308;SA;RF;3;2000;21.0;236.0;3.0;2.0;-0.675
309;SA;RF;3;2000;21.0;236.0;3.0;2.0;-0.675
310;SA;RF;3;2000;21.0;236.0;3.0;2.0;-0.675
311;SA;RF;3;2000;21.0;236.0;3.0;2.0;-0.675
312;SA;RF;3;2000;21.0;236.0;3.0;2.0;-0.675
313;SA;RF;3;2000;23.0;246.0;3.0;2.0;-0.7
314;SA;RF;3;2000;23.0;246.0;3.0;2.0;-0.7
315;SA;RF;3;2000;23.0;246.0;3.0;2.0;-0.7
316;SA;RF;3;2000;23.0;246.0;3.0;2.0;-0.7
317;SA;RF;3;2000;23.0;246.0;3.0;2.0;-0.7
318;SA;RF;3;2000;23.0;246.0;3.0;2.0;-0.7
319;SA;RF;3;2000;23.0;246.0;3.0;2.0;-0.7
320;SA;RF;3;2000;23.0;246.0;3.0;2.0;-0.7
321;SA;RF;3;2000;23.0;246.0;3.0;2.0;-0.7
322;SA;RF;3;2000;23.0;246.0;3.0;2.0;-0.7
323;SA;RF;3;2000;23.0;246.0;3.0;2.0;-0.7
324;SA;RF;3;2000;23.0;246.0;3.0;2.0;-0.7
325;SA;RF;3;2000;23.0;246.0;3.0;2.0;-0.7
326;SA;RF;3;2000;23.0;246.0;3.0;2.0;-0.7
327;SA;RF;3;2000;23.0;246.0;3.0;2.0;-0.7
328;SA;RF;3;2000;23.0;246.0;3.0;2.0;-0.7
329;SA;RF;3;2000;23.0;246.0;3.0;2.0;-0.7
330;SA;RF;3;2000;23.0;246.0;3.0;2.0;-0.7
331;SA;RF;3;2000;23.0;246.0;3.0;2.0;-0.7
332;SA;RF;3;2000;23.0;246.0;3.0;2.0;-0.7
333;SA;RF;3;2000;23.0;246.0;3.0;2.0;-0.7
334;SA;RF;3;2000;23.0;246.0;3.0;2.0;-0.7
335;SA;RF;3;2000;23.0;246.0;3.0;2.0;-0.7
336;SA;RF;3;2000;23.0;246.0;3.0;2.0;-0.7
337;SA;RF;3;2000;23.0;246.0;3.0;2.0;-0.7
338;SA;RF;3;2000;23.0;246.0;3.0;2.0;-0.7
339;SA;RF;3;2000;23.0;246.0;3.0;2.0;-0.7
340;SA;RF;3;2000;23.0;246.0;3.0;2.0;-0.7
341;SA;RF;3;2000;23.0;246.0;3.0;2.0;-0.7
342;SA;RF;3;2000;23.0;246.0;3.0;2.0;-0.7
343;SA;RF;3;2000;23.0;246.0;3.0;2.0;-0.7
344;SA;RF;3;2000;23.0;246.0;3.0;2.0;-0.7
345;SA;RF;3;2000;23.0;246.0;3.0;2.0;-0.7
346;SA;RF;3;2000;23.0;246.0;3.0;2.0;-0.7
347;SA;RF;3;2000;23.0;246.0;3.0;2.0;-0.7
348;SA;RF;3;2000;23.0;246.0;3.0;2.0;-0.7
349;SA;RF;3;2000;23.0;246.0;3.0;2.0;-0.7
350;SA;RF;3;2000;23.0;246.0;3.0;2.0;-0.7
351;SA;RF;3;2000;23.0;246.0;3.0;2.0;-0.7
352;SA;RF;3;2000;23.0;246.0;3.0;2.0;-0.7
353;SA;RF;3;2000;23.0;246.0;3.0;2.0;-0.7
354;SA;RF;3;2000;23.0;246.0;3.0;2.0;-0.7
355;SA;RF;3;2000;23.0;246.0;3.0;2.0;-0.7
356;SA;RF;3;2000;23.0;246.0;3.0;2.0;-0.7
357;SA;RF;3;2000;23.0;246.0;3.0;2.0;-0.7
358;SA;RF;3;2000;23.0;246.0;3.0;2.0;-0.7
359;SA;RF;3;2000;23.0;246.0;3.0;2.0;-0.7
360;SA;RF;3;2000;23.0;246.0;3.0;2.0;-0.7
361;SA;RF;3;2000;23.0;246.0;3.0;2.0;-0.7
362;SA;RF;3;2000;23.0;246.0;3.0;2.0;-0.7
363;SA;RF;3;2000;23.0;246.0;3.0;2.0;-0.7
364;SA;RF;3;2000;23.0;246.0;3.0;2.0;-0.7
365;SA;RF;3;2000;23.0;246.0;3.0;2.0;-0.7
366;SA;RF;3;2000;23.0;246.0;3.0;2.0;-0.7
367;SA;RF;3;2000;23.0;246.0;3.0;2.0;-0.7
368;SA;RF;3;2000;23.0;246.0;3.0;2.0;-0.7
369;SA;RF;3;2000;23.0;246.0;3.0;2.0;-0.7
370;SA;RF;3;2000;23.0;246.0;3.0;2.0;-0.7
371;SA;RF;3;2000;23.0;246.0;3.0;2.0;-0.7
372;SA;RF;3;2000;23.0;246.0;3.0;2.0;-0.7
373;SA;RF;3;2000;23.0;246.0;3.0;2.0;-0.7
374;SA;RF;3;2000;23.0;246.0;3.0;2.0;-0.7
375;SA;RF;3;2000;23.0;246.0;3.0;2.0;-0.7
376;SA;RF;3;2000;23.0;246.0;3.0;2.0;-0.7
377;SA;RF;3;2000;23.0;246.0;3.0;2.0;-0.7
378;SA;RF;3;2000;23.0;246.0;3.0;2.0;-0.7
379;SA;RF;3;2000;23.0;246.0;3.0;2.0;-0.7
380;SA;RF;3;2000;23.0;246.0;3.0;2.0;-0.7
381;SA;RF;3;2000;23.0;246.0;3.0;2.0;-0.7
382;SA;RF;3;2000;23.0;246.0;3.0;2.0;-0.7
383;SA;RF;3;2000;23.0;246.0;3.0;2.0;-0.7
384;SA;RF;3;2000;23.0;246.0;3.0;2.0;-0.7
385;SA;RF;3;2000;23.0;246.0;3.0;2.0;-0.7
386;SA;RF;3;2000;23.0;246.0;3.0;2.0;-0.7
387;SA;RF;3;2000;23.0;246.0;3.0;2.0;-0.7
388;SA;RF;3;2000;23.0;246.0;3.0;2.0;-0.7
389;SA;RF;3;2000;23.0;246.0;3.0;2.0;-0.7
390;SA;RF;3;2000;23.0;246.0;3.0;2.0;-0.7
391;SA;RF;3;2000;23.0;246.0;3.0;2.0;-0.7
392;SA;RF;3;2000;23.0;246.0;3.0;2.0;-0.7
393;SA;RF;3;2000;23.0;246.0;3.0;2.0;-0.7
394;SA;RF;3;2000;23.0;246.0;3.0;2.0;-0.7
395;SA;RF;3;2000;23.0;246.0;3.0;2.0;-0.7
396;SA;RF;3;2000;23.0;246.0;3.0;2.0;-0.7
397;SA;RF;3;2000;23.0;246.0;3.0;2.0;-0.7
398;SA;RF;3;2000;23.0;246.0;3.0;2.0;-0.7
399;SA;RF;3;2000;23.0;246.0;3.0;2.0;-0.7
400;SA;RF;3;2000;23.0;246.0;3.0;2.0;-0.7
401;SA;RF;3;2000;23.0;246.0;3.0;2.0;-0.7
402;SA;RF;3;2000;23.0;246.0;3.0;2.0;-0.7
403;SA;RF;3;2000;23.0;246.0;3.0;2.0;-0.7
404;SA;RF;3;2000;23.0;246.0;3.0;2.0;-0.7
405;SA;RF;3;2000;23.0;246.0;3.0;2.0;-0.7
406;SA;RF;3;2000;23.0;246.0;3.0;2.0;-0.7
407;SA;RF;3;2000;23.0;246.0;3.0;2.0;-0.7
408;SA;RF;3;2000;23.0;246.0;3.0;2.0;-0.7
409;SA;RF;3;2000;23.0;246.0;3.0;2.0;-0.7
410;SA;RF;3;2000;23.0;246.0;3.0;2.0;-0.7
411;SA;RF;3;2000;23.0;246.0;3.0;2.0;-0.7
412;SA;RF;3;2000;23.0;246.0;3.0;2.0;-0.7
413;SA;RF;3;2000;23.0;246.0;3.0;2.0;-0.7
414;SA;RF;3;2000;23.0;246.0;3.0;2.0;-0.7
415;SA;RF;3;2000;23.0;246.0;3.0;2.0;-0.7
416;SA;RF;3;2000;23.0;246.0;3.0;2.0;-0.7
417;SA;RF;3;2000;23.0;246.0;3.0;2.0;-0.7
418;SA;RF;3;2000;23.0;246.0;3.0;2.0;-0.7
419;SA;RF;3;2000;23.0;246.0;3.0;2.0;-0.7
420;SA;RF;3;2000;23.0;246.0;3.0;2.0;-0.7
421;SA;RF;3;2000;23.0;246.0;3.0;2.0;-0.7
422;SA;RF;3;2000;23.0;246.0;3.0;2.0;-0.7
423;SA;RF;3;2000;23.0;246.0;3.0;2.0;-0.7
424;SA;RF;3;2000;23.0;246.0;3.0;2.0;-0.7
425;SA;RF;3;2000;23.0;246.0;3.0;2.0;-0.7
426;SA;RF;3;2000;23.0;246.0;3.0;2.0;-0.7
427;SA;RF;3;2000;23.0;246.0;3.0;2.0;-0.7
428;SA;RF;3;2000;23.0;246.0;3.0;2.0;-0.7
429;SA;RF;3;2000;23.0;246.0;3.0;2.0;-0.7
430;SA;RF;3;2000;23.0;246.0;3.0;2.0;-0.7
431;SA;RF;3;2000;23.0;246.0;3.0;2.0;-0.7
432;SA;RF;3;2000;23.0;246.0;3.0;2.0;-0.7
433;SA;RF;3;2000;23.0;246.0;3.0;2.0;-0.7
434;SA;RF;3;2000;23.0;246.0;3.0;2.0;-0.7
435;SA;RF;3;2000;23.0;246.0;3.0;2.0;-0.7
436;SA;RF;3;2000;23.0;246.0;3.0;2.0;-0.7
437;SA;RF;3;2000;23.0;246.0;3.0;2.0;-0.7
438;SA;RF;3;2000;23.0;246.0;3.0;2.0;-0.7
439;SA;RF;3;2000;23.0;246.0;3.0;2.0;-0.7
440;SA;RF;3;2000;23.0;246.0;3.0;2.0;-0.7
441;SA;RF;3;2000;23.0;246.0;3.0;2.0;-0.7
442;SA;RF;3;2000;23.0;246.0;3.0;2.0;-0.7
443;SA;RF;3;2000;23.0;246.0;3.0;2.0;-0.7
444;SA;RF;3;2000;23.0;246.0;3.0;2.0;-0.7
445;SA;RF;3;2000;23.0;246.0;3.0;2.0;-0.7
446;SA;RF;3;2000;23.0;246.0;3.0;2.0;-0.7
447;SA;RF;3;2000;23.0;246.0;3.0;2.0;-0.7
448;SA;RF;3;2000;23.0;246.0;3.0;2.0;-0.7
449;SA;RF;3;2000;23.0;246.0;3.0;2.0;-0.7
450;SA;RF;3;2000;23.0;246.0;3.0;2.0;-0.7
451;SA;RF;3;2000;23.0;246.0;3.0;2.0;-0.7
