;OTIMIZADOR;MODELO;CLASSES;SEED;Hidden Layers;Alpha;Activation;Fitness
57;SA;MLP;3;1000;31;0.52;identity;-0.65
58;SA;MLP;3;1000;31;0.52;identity;-0.65
59;SA;MLP;3;1000;31;0.52;identity;-0.65
60;SA;MLP;3;1000;31;0.52;identity;-0.65
61;SA;MLP;3;1000;31;0.52;identity;-0.65
62;SA;MLP;3;1000;31;0.52;identity;-0.65
63;SA;MLP;3;1000;31;0.52;identity;-0.65
64;SA;MLP;3;1000;31;0.52;identity;-0.65
65;SA;MLP;3;1000;31;0.52;identity;-0.65
66;SA;MLP;3;1000;31;0.52;identity;-0.65
67;SA;MLP;3;1000;31;0.52;identity;-0.65
68;SA;MLP;3;1000;31;0.52;identity;-0.65
69;SA;MLP;3;1000;31;0.52;identity;-0.65
70;SA;MLP;3;1000;31;0.52;identity;-0.65
71;SA;MLP;3;1000;31;0.52;identity;-0.65
72;SA;MLP;3;1000;31;0.52;identity;-0.65
73;SA;MLP;3;1000;31;0.52;identity;-0.65
74;SA;MLP;3;1000;31;0.52;identity;-0.65
75;SA;MLP;3;1000;31;0.52;identity;-0.65
76;SA;MLP;3;1000;31;0.52;identity;-0.65
77;SA;MLP;3;1000;31;0.52;identity;-0.65
78;SA;MLP;3;1000;31;0.52;identity;-0.65
79;SA;MLP;3;1000;31;0.52;identity;-0.65
80;SA;MLP;3;1000;31;0.52;identity;-0.65
81;SA;MLP;3;1000;31;0.52;identity;-0.65
82;SA;MLP;3;1000;31;0.52;identity;-0.65
83;SA;MLP;3;1000;31;0.52;identity;-0.65
84;SA;MLP;3;1000;31;0.52;identity;-0.65
85;SA;MLP;3;1000;31;0.52;identity;-0.65
86;SA;MLP;3;1000;31;0.52;identity;-0.65
87;SA;MLP;3;1000;31;0.52;identity;-0.65
88;SA;MLP;3;1000;31;0.52;identity;-0.65
89;SA;MLP;3;1000;31;0.52;identity;-0.65
90;SA;MLP;3;1000;31;0.52;identity;-0.65
91;SA;MLP;3;1000;31;0.52;identity;-0.65
92;SA;MLP;3;1000;31;0.52;identity;-0.65
93;SA;MLP;3;1000;31;0.52;identity;-0.65
94;SA;MLP;3;1000;31;0.52;identity;-0.65
95;SA;MLP;3;1000;31;0.52;identity;-0.65
96;SA;MLP;3;1000;31;0.52;identity;-0.65
97;SA;MLP;3;1000;31;0.52;identity;-0.65
98;SA;MLP;3;1000;31;0.52;identity;-0.65
99;SA;MLP;3;1000;31;0.52;identity;-0.65
100;SA;MLP;3;1000;31;0.52;identity;-0.65
101;SA;MLP;3;1000;31;0.52;identity;-0.65
102;SA;MLP;3;1000;31;0.52;identity;-0.65
103;SA;MLP;3;1000;31;0.52;identity;-0.65
104;SA;MLP;3;1000;31;0.52;identity;-0.65
105;SA;MLP;3;1000;31;0.52;identity;-0.65
106;SA;MLP;3;1000;31;0.52;identity;-0.65
107;SA;MLP;3;1000;31;0.52;identity;-0.65
108;SA;MLP;3;1000;31;0.52;identity;-0.65
109;SA;MLP;3;1000;31;0.52;identity;-0.65
110;SA;MLP;3;1000;31;0.52;identity;-0.65
111;SA;MLP;3;1000;31;0.52;identity;-0.65
112;SA;MLP;3;1000;31;0.52;identity;-0.65
113;SA;MLP;3;1000;31;0.52;identity;-0.65
114;SA;MLP;3;1000;31;0.52;identity;-0.65
115;SA;MLP;3;1000;31;0.52;identity;-0.65
116;SA;MLP;3;1000;31;0.52;identity;-0.65
117;SA;MLP;3;1000;31;0.52;identity;-0.65
118;SA;MLP;3;1000;31;0.52;identity;-0.65
119;SA;MLP;3;1000;31;0.52;identity;-0.65
120;SA;MLP;3;1000;31;0.52;identity;-0.65
121;SA;MLP;3;1000;31;0.52;identity;-0.65
122;SA;MLP;3;1000;31;0.52;identity;-0.65
123;SA;MLP;3;1000;31;0.52;identity;-0.65
124;SA;MLP;3;1000;31;0.52;identity;-0.65
125;SA;MLP;3;1000;31;0.52;identity;-0.65
126;SA;MLP;3;1000;31;0.52;identity;-0.65
127;SA;MLP;3;1000;31;0.52;identity;-0.65
128;SA;MLP;3;1000;31;0.52;identity;-0.65
129;SA;MLP;3;1000;31;0.52;identity;-0.65
130;SA;MLP;3;1000;31;0.52;identity;-0.65
131;SA;MLP;3;1000;31;0.52;identity;-0.65
132;SA;MLP;3;1000;31;0.52;identity;-0.65
133;SA;MLP;3;1000;31;0.52;identity;-0.65
134;SA;MLP;3;1000;31;0.52;identity;-0.65
135;SA;MLP;3;1000;31;0.52;identity;-0.65
136;SA;MLP;3;1000;31;0.52;identity;-0.65
137;SA;MLP;3;1000;31;0.52;identity;-0.65
138;SA;MLP;3;1000;31;0.52;identity;-0.65
139;SA;MLP;3;1000;31;0.52;identity;-0.65
140;SA;MLP;3;1000;31;0.52;identity;-0.65
141;SA;MLP;3;1000;31;0.52;identity;-0.65
142;SA;MLP;3;1000;31;0.52;identity;-0.65
143;SA;MLP;3;1000;31;0.52;identity;-0.65
144;SA;MLP;3;1000;31;0.52;identity;-0.65
145;SA;MLP;3;1000;31;0.52;identity;-0.65
146;SA;MLP;3;1000;31;0.52;identity;-0.65
147;SA;MLP;3;1000;31;0.52;identity;-0.65
148;SA;MLP;3;1000;31;0.52;identity;-0.65
149;SA;MLP;3;1000;31;0.52;identity;-0.65
150;SA;MLP;3;1000;31;0.52;identity;-0.65
151;SA;MLP;3;1000;31;0.52;identity;-0.65
152;SA;MLP;3;1000;31;0.52;identity;-0.65
153;SA;MLP;3;1000;31;0.52;identity;-0.65
154;SA;MLP;3;1000;31;0.52;identity;-0.65
155;SA;MLP;3;1000;31;0.52;identity;-0.65
156;SA;MLP;3;1000;31;0.52;identity;-0.65
157;SA;MLP;3;1000;31;0.52;identity;-0.65
158;SA;MLP;3;1000;31;0.52;identity;-0.65
159;SA;MLP;3;1000;31;0.52;identity;-0.65
160;SA;MLP;3;1000;31;0.52;identity;-0.65
161;SA;MLP;3;1000;31;0.52;identity;-0.65
162;SA;MLP;3;1000;31;0.52;identity;-0.65
163;SA;MLP;3;1000;31;0.52;identity;-0.65
164;SA;MLP;3;1000;31;0.52;identity;-0.65
165;SA;MLP;3;1000;31;0.52;identity;-0.65
166;SA;MLP;3;1000;31;0.52;identity;-0.65
167;SA;MLP;3;1000;31;0.52;identity;-0.65
168;SA;MLP;3;1000;31;0.52;identity;-0.65
169;SA;MLP;3;1000;31;0.52;identity;-0.65
170;SA;MLP;3;1000;31;0.52;identity;-0.65
171;SA;MLP;3;1000;31;0.52;identity;-0.65
172;SA;MLP;3;1000;31;0.52;identity;-0.65
173;SA;MLP;3;1000;31;0.52;identity;-0.65
174;SA;MLP;3;1000;31;0.52;identity;-0.65
175;SA;MLP;3;1000;31;0.52;identity;-0.65
176;SA;MLP;3;1000;31;0.52;identity;-0.65
177;SA;MLP;3;1000;31;0.52;identity;-0.65
178;SA;MLP;3;1000;31;0.52;identity;-0.65
179;SA;MLP;3;1000;31;0.52;identity;-0.65
180;SA;MLP;3;1000;31;0.52;identity;-0.65
181;SA;MLP;3;1000;31;0.52;identity;-0.65
182;SA;MLP;3;1000;31;0.52;identity;-0.65
183;SA;MLP;3;1000;31;0.52;identity;-0.65
184;SA;MLP;3;1000;31;0.52;identity;-0.65
185;SA;MLP;3;1000;31;0.52;identity;-0.65
186;SA;MLP;3;1000;31;0.52;identity;-0.65
187;SA;MLP;3;1000;31;0.52;identity;-0.65
188;SA;MLP;3;1000;31;0.52;identity;-0.65
189;SA;MLP;3;1000;31;0.52;identity;-0.65
190;SA;MLP;3;1000;31;0.52;identity;-0.65
191;SA;MLP;3;1000;31;0.52;identity;-0.65
192;SA;MLP;3;1000;31;0.52;identity;-0.65
193;SA;MLP;3;1000;31;0.52;identity;-0.65
194;SA;MLP;3;1000;31;0.52;identity;-0.65
195;SA;MLP;3;1000;31;0.52;identity;-0.65
196;SA;MLP;3;1000;31;0.52;identity;-0.65
197;SA;MLP;3;1000;31;0.52;identity;-0.65
198;SA;MLP;3;1000;31;0.52;identity;-0.65
199;SA;MLP;3;1000;31;0.52;identity;-0.65
200;SA;MLP;3;1000;31;0.52;identity;-0.65
201;SA;MLP;3;1000;31;0.52;identity;-0.65
202;SA;MLP;3;1000;31;0.52;identity;-0.65
203;SA;MLP;3;1000;31;0.52;identity;-0.65
204;SA;MLP;3;1000;31;0.52;identity;-0.65
205;SA;MLP;3;1000;31;0.52;identity;-0.65
206;SA;MLP;3;1000;31;0.52;identity;-0.65
207;SA;MLP;3;1000;31;0.52;identity;-0.65
208;SA;MLP;3;1000;31;0.52;identity;-0.65
209;SA;MLP;3;1000;31;0.52;identity;-0.65
210;SA;MLP;3;1000;31;0.52;identity;-0.65
211;SA;MLP;3;1000;31;0.52;identity;-0.65
212;SA;MLP;3;1000;31;0.52;identity;-0.65
213;SA;MLP;3;1000;31;0.52;identity;-0.65
214;SA;MLP;3;1000;31;0.52;identity;-0.65
215;SA;MLP;3;1000;31;0.52;identity;-0.65
216;SA;MLP;3;1000;31;0.52;identity;-0.65
217;SA;MLP;3;1000;31;0.52;identity;-0.65
218;SA;MLP;3;1000;31;0.52;identity;-0.65
219;SA;MLP;3;1000;31;0.52;identity;-0.65
220;SA;MLP;3;1000;31;0.52;identity;-0.65
221;SA;MLP;3;1000;31;0.52;identity;-0.65
222;SA;MLP;3;1000;31;0.52;identity;-0.65
223;SA;MLP;3;1000;31;0.52;identity;-0.65
224;SA;MLP;3;1000;31;0.52;identity;-0.65
225;SA;MLP;3;1000;31;0.52;identity;-0.65
