;N_estimators;Max_depth;Booster;Lambda;Alpha;Fitness
0;337;74;gblinear;0.105;0.355;-0.375
1;337;74;gblinear;0.105;0.355;-0.375
2;244;165;gbtree;0.23500000000000001;0.6950000000000001;-0.55
3;357;119;gbtree;0.895;0.9550000000000001;-0.575
4;357;119;gbtree;0.895;0.9550000000000001;-0.575
5;357;119;gbtree;0.895;0.9550000000000001;-0.575
6;357;119;gbtree;0.895;0.9550000000000001;-0.575
7;357;119;gbtree;0.895;0.9550000000000001;-0.575
8;357;119;gbtree;0.895;0.9550000000000001;-0.575
9;357;119;gbtree;0.895;0.9550000000000001;-0.575
10;357;119;gbtree;0.895;0.9550000000000001;-0.575
11;357;119;gbtree;0.895;0.9550000000000001;-0.575
12;357;119;gbtree;0.895;0.9550000000000001;-0.575
13;357;119;gbtree;0.895;0.9550000000000001;-0.575
14;357;119;gbtree;0.895;0.9550000000000001;-0.575
15;357;119;gbtree;0.895;0.9550000000000001;-0.575
16;357;119;gbtree;0.895;0.9550000000000001;-0.575
17;357;119;gbtree;0.895;0.9550000000000001;-0.575
18;357;119;gbtree;0.895;0.9550000000000001;-0.575
19;357;119;gbtree;0.895;0.9550000000000001;-0.575
20;357;119;gbtree;0.895;0.9550000000000001;-0.575
21;357;119;gbtree;0.895;0.9550000000000001;-0.575
22;206;307;gbtree;0.105;0.84;-0.6
23;206;307;gbtree;0.105;0.84;-0.6
24;206;307;gbtree;0.105;0.84;-0.6
25;206;307;gbtree;0.105;0.84;-0.6
26;206;307;gbtree;0.105;0.84;-0.6
27;206;307;gbtree;0.105;0.84;-0.6
28;206;307;gbtree;0.105;0.84;-0.6
29;206;307;gbtree;0.105;0.84;-0.6
30;206;307;gbtree;0.105;0.84;-0.6
31;206;307;gbtree;0.105;0.84;-0.6
32;206;307;gbtree;0.105;0.84;-0.6
33;206;307;gbtree;0.105;0.84;-0.6
34;206;307;gbtree;0.105;0.84;-0.6
35;206;307;gbtree;0.105;0.84;-0.6
36;206;307;gbtree;0.105;0.84;-0.6
37;206;307;gbtree;0.105;0.84;-0.6
