;N_estimators;Max_depth;Booster;Lambda;Alpha;Fitness
0;254;312;gbtree;0.0404;0.3739;-0.6000000000000001
1;254;312;gbtree;0.0404;0.3739;-0.6000000000000001
2;336;232;gbtree;0.5724;0.7281;-0.625
3;336;232;gbtree;0.5724;0.7281;-0.625
4;336;232;gbtree;0.5724;0.7281;-0.625
5;336;232;gbtree;0.5724;0.7281;-0.625
6;336;232;gbtree;0.5724;0.7281;-0.625
7;336;232;gbtree;0.5724;0.7281;-0.625
8;336;232;gbtree;0.5724;0.7281;-0.625
9;336;232;gbtree;0.5724;0.7281;-0.625
10;336;232;gbtree;0.5724;0.7281;-0.625
11;336;232;gbtree;0.5724;0.7281;-0.625
12;336;232;gbtree;0.5724;0.7281;-0.625
13;336;232;gbtree;0.5724;0.7281;-0.625
14;336;232;gbtree;0.5724;0.7281;-0.625
