;OTIMIZADOR;MODELO;CLASSES;SEED;N_estimators;Max_depth;Min_samples_split;Min_samples_leaf;Fitness
1886;PSO;RF;3;9000;306.0;131.0;5.0;2.0;-0.625
1887;PSO;RF;3;9000;306.0;131.0;5.0;2.0;-0.625
1888;PSO;RF;3;9000;306.0;131.0;5.0;2.0;-0.625
1889;PSO;RF;3;9000;306.0;131.0;5.0;2.0;-0.625
1890;PSO;RF;3;9000;306.0;131.0;5.0;2.0;-0.625
1891;PSO;RF;3;9000;306.0;131.0;5.0;2.0;-0.625
1892;PSO;RF;3;9000;306.0;131.0;5.0;2.0;-0.625
1893;PSO;RF;3;9000;306.0;131.0;5.0;2.0;-0.625
1894;PSO;RF;3;9000;306.0;131.0;5.0;2.0;-0.625
1895;PSO;RF;3;9000;306.0;131.0;5.0;2.0;-0.625
1896;PSO;RF;3;9000;306.0;131.0;5.0;2.0;-0.625
1897;PSO;RF;3;9000;306.0;131.0;5.0;2.0;-0.625
1898;PSO;RF;3;9000;306.0;131.0;5.0;2.0;-0.625
1899;PSO;RF;3;9000;306.0;131.0;5.0;2.0;-0.625
1900;PSO;RF;3;9000;306.0;131.0;5.0;2.0;-0.625
1901;PSO;RF;3;9000;306.0;131.0;5.0;2.0;-0.625
1902;PSO;RF;3;9000;306.0;131.0;5.0;2.0;-0.625
1903;PSO;RF;3;9000;306.0;131.0;5.0;2.0;-0.625
1904;PSO;RF;3;9000;306.0;131.0;5.0;2.0;-0.625
1905;PSO;RF;3;9000;306.0;131.0;5.0;2.0;-0.625
1906;PSO;RF;3;9000;306.0;131.0;5.0;2.0;-0.625
1907;PSO;RF;3;9000;306.0;131.0;5.0;2.0;-0.625
1908;PSO;RF;3;9000;306.0;131.0;5.0;2.0;-0.625
1909;PSO;RF;3;9000;306.0;131.0;5.0;2.0;-0.625
1910;PSO;RF;3;9000;306.0;131.0;5.0;2.0;-0.625
1911;PSO;RF;3;9000;306.0;131.0;5.0;2.0;-0.625
1912;PSO;RF;3;9000;306.0;131.0;5.0;2.0;-0.625
1913;PSO;RF;3;9000;306.0;131.0;5.0;2.0;-0.625
1914;PSO;RF;3;9000;306.0;131.0;5.0;2.0;-0.625
1915;PSO;RF;3;9000;306.0;131.0;5.0;2.0;-0.625
1916;PSO;RF;3;9000;306.0;131.0;5.0;2.0;-0.625
1917;PSO;RF;3;9000;306.0;131.0;5.0;2.0;-0.625
1918;PSO;RF;3;9000;306.0;131.0;5.0;2.0;-0.625
1919;PSO;RF;3;9000;306.0;131.0;5.0;2.0;-0.625
1920;PSO;RF;3;9000;306.0;131.0;5.0;2.0;-0.625
1921;PSO;RF;3;9000;306.0;131.0;5.0;2.0;-0.625
1922;PSO;RF;3;9000;306.0;131.0;5.0;2.0;-0.625
1923;PSO;RF;3;9000;306.0;131.0;5.0;2.0;-0.625
1924;PSO;RF;3;9000;306.0;131.0;5.0;2.0;-0.625
1925;PSO;RF;3;9000;306.0;131.0;5.0;2.0;-0.625
1926;PSO;RF;3;9000;306.0;131.0;5.0;2.0;-0.625
1927;PSO;RF;3;9000;306.0;131.0;5.0;2.0;-0.625
1928;PSO;RF;3;9000;306.0;131.0;5.0;2.0;-0.625
1929;PSO;RF;3;9000;306.0;131.0;5.0;2.0;-0.625
1930;PSO;RF;3;9000;306.0;131.0;5.0;2.0;-0.625
1931;PSO;RF;3;9000;306.0;131.0;5.0;2.0;-0.625
1932;PSO;RF;3;9000;306.0;131.0;5.0;2.0;-0.625
1933;PSO;RF;3;9000;306.0;131.0;5.0;2.0;-0.625
1934;PSO;RF;3;9000;306.0;131.0;5.0;2.0;-0.625
1935;PSO;RF;3;9000;306.0;131.0;5.0;2.0;-0.625
1936;PSO;RF;3;9000;306.0;131.0;5.0;2.0;-0.625
1937;PSO;RF;3;9000;306.0;131.0;5.0;2.0;-0.625
1938;PSO;RF;3;9000;306.0;131.0;5.0;2.0;-0.625
1939;PSO;RF;3;9000;306.0;131.0;5.0;2.0;-0.625
1940;PSO;RF;3;9000;306.0;131.0;5.0;2.0;-0.625
1941;PSO;RF;3;9000;306.0;131.0;5.0;2.0;-0.625
1942;PSO;RF;3;9000;306.0;131.0;5.0;2.0;-0.625
1943;PSO;RF;3;9000;306.0;131.0;5.0;2.0;-0.625
1944;PSO;RF;3;9000;306.0;131.0;5.0;2.0;-0.625
1945;PSO;RF;3;9000;306.0;131.0;5.0;2.0;-0.625
1946;PSO;RF;3;9000;306.0;131.0;5.0;2.0;-0.625
1947;PSO;RF;3;9000;306.0;131.0;5.0;2.0;-0.625
1948;PSO;RF;3;9000;306.0;131.0;5.0;2.0;-0.625
1949;PSO;RF;3;9000;306.0;131.0;5.0;2.0;-0.625
1950;PSO;RF;3;9000;306.0;131.0;5.0;2.0;-0.625
1951;PSO;RF;3;9000;306.0;131.0;5.0;2.0;-0.625
1952;PSO;RF;3;9000;306.0;131.0;5.0;2.0;-0.625
1953;PSO;RF;3;9000;306.0;131.0;5.0;2.0;-0.625
1954;PSO;RF;3;9000;306.0;131.0;5.0;2.0;-0.625
1955;PSO;RF;3;9000;306.0;131.0;5.0;2.0;-0.625
1956;PSO;RF;3;9000;306.0;131.0;5.0;2.0;-0.625
1957;PSO;RF;3;9000;306.0;131.0;5.0;2.0;-0.625
1958;PSO;RF;3;9000;306.0;131.0;5.0;2.0;-0.625
1959;PSO;RF;3;9000;306.0;131.0;5.0;2.0;-0.625
1960;PSO;RF;3;9000;306.0;131.0;5.0;2.0;-0.625
1961;PSO;RF;3;9000;306.0;131.0;5.0;2.0;-0.625
1962;PSO;RF;3;9000;306.0;131.0;5.0;2.0;-0.625
1963;PSO;RF;3;9000;306.0;131.0;5.0;2.0;-0.625
1964;PSO;RF;3;9000;306.0;131.0;5.0;2.0;-0.625
1965;PSO;RF;3;9000;306.0;131.0;5.0;2.0;-0.625
1966;PSO;RF;3;9000;306.0;131.0;5.0;2.0;-0.625
1967;PSO;RF;3;9000;306.0;131.0;5.0;2.0;-0.625
1968;PSO;RF;3;9000;306.0;131.0;5.0;2.0;-0.625
1969;PSO;RF;3;9000;306.0;131.0;5.0;2.0;-0.625
1970;PSO;RF;3;9000;306.0;131.0;5.0;2.0;-0.625
1971;PSO;RF;3;9000;306.0;131.0;5.0;2.0;-0.625
1972;PSO;RF;3;9000;306.0;131.0;5.0;2.0;-0.625
1973;PSO;RF;3;9000;306.0;131.0;5.0;2.0;-0.625
1974;PSO;RF;3;9000;306.0;131.0;5.0;2.0;-0.625
1975;PSO;RF;3;9000;306.0;131.0;5.0;2.0;-0.625
1976;PSO;RF;3;9000;306.0;131.0;5.0;2.0;-0.625
1977;PSO;RF;3;9000;306.0;131.0;5.0;2.0;-0.625
1978;PSO;RF;3;9000;306.0;131.0;5.0;2.0;-0.625
1979;PSO;RF;3;9000;306.0;131.0;5.0;2.0;-0.625
1980;PSO;RF;3;9000;306.0;131.0;5.0;2.0;-0.625
1981;PSO;RF;3;9000;306.0;131.0;5.0;2.0;-0.625
1982;PSO;RF;3;9000;306.0;131.0;5.0;2.0;-0.625
1983;PSO;RF;3;9000;306.0;131.0;5.0;2.0;-0.625
1984;PSO;RF;3;9000;306.0;131.0;5.0;2.0;-0.625
1985;PSO;RF;3;9000;306.0;131.0;5.0;2.0;-0.625
1986;PSO;RF;3;9000;306.0;131.0;5.0;2.0;-0.625
1987;PSO;RF;3;9000;306.0;131.0;5.0;2.0;-0.625
1988;PSO;RF;3;9000;306.0;131.0;5.0;2.0;-0.625
1989;PSO;RF;3;9000;306.0;131.0;5.0;2.0;-0.625
1990;PSO;RF;3;9000;306.0;131.0;5.0;2.0;-0.625
1991;PSO;RF;3;9000;306.0;131.0;5.0;2.0;-0.625
1992;PSO;RF;3;9000;306.0;131.0;5.0;2.0;-0.625
1993;PSO;RF;3;9000;306.0;131.0;5.0;2.0;-0.625
1994;PSO;RF;3;9000;306.0;131.0;5.0;2.0;-0.625
1995;PSO;RF;3;9000;306.0;131.0;5.0;2.0;-0.625
1996;PSO;RF;3;9000;306.0;131.0;5.0;2.0;-0.625
1997;PSO;RF;3;9000;306.0;131.0;5.0;2.0;-0.625
1998;PSO;RF;3;9000;306.0;131.0;5.0;2.0;-0.625
1999;PSO;RF;3;9000;306.0;131.0;5.0;2.0;-0.625
2000;PSO;RF;3;9000;306.0;131.0;5.0;2.0;-0.625
2001;PSO;RF;3;9000;306.0;131.0;5.0;2.0;-0.625
2002;PSO;RF;3;9000;306.0;131.0;5.0;2.0;-0.625
2003;PSO;RF;3;9000;306.0;131.0;5.0;2.0;-0.625
2004;PSO;RF;3;9000;306.0;131.0;5.0;2.0;-0.625
2005;PSO;RF;3;9000;306.0;131.0;5.0;2.0;-0.625
2006;PSO;RF;3;9000;306.0;131.0;5.0;2.0;-0.625
2007;PSO;RF;3;9000;306.0;131.0;5.0;2.0;-0.625
2008;PSO;RF;3;9000;306.0;131.0;5.0;2.0;-0.625
2009;PSO;RF;3;9000;306.0;131.0;5.0;2.0;-0.625
2010;PSO;RF;3;9000;291.0;143.0;3.0;2.0;-0.65
2011;PSO;RF;3;9000;291.0;143.0;3.0;2.0;-0.65
2012;PSO;RF;3;9000;291.0;143.0;3.0;2.0;-0.65
2013;PSO;RF;3;9000;291.0;143.0;3.0;2.0;-0.65
2014;PSO;RF;3;9000;291.0;143.0;3.0;2.0;-0.65
2015;PSO;RF;3;9000;291.0;143.0;3.0;2.0;-0.65
2016;PSO;RF;3;9000;291.0;143.0;3.0;2.0;-0.65
2017;PSO;RF;3;9000;291.0;143.0;3.0;2.0;-0.65
2018;PSO;RF;3;9000;291.0;143.0;3.0;2.0;-0.65
2019;PSO;RF;3;9000;291.0;143.0;3.0;2.0;-0.65
2020;PSO;RF;3;9000;291.0;143.0;3.0;2.0;-0.65
2021;PSO;RF;3;9000;291.0;143.0;3.0;2.0;-0.65
2022;PSO;RF;3;9000;291.0;143.0;3.0;2.0;-0.65
2023;PSO;RF;3;9000;291.0;143.0;3.0;2.0;-0.65
2024;PSO;RF;3;9000;291.0;143.0;3.0;2.0;-0.65
