;OTIMIZADOR;MODELO;CLASSES;SEED;N_estimators;Max_depth;Booster;Lambda;Alpha;Fitness
900;PSO;XGBoost;3;5000;27;300;gbtree;0.138;0.484;-0.6
901;PSO;XGBoost;3;5000;27;300;gbtree;0.138;0.484;-0.6
902;PSO;XGBoost;3;5000;27;300;gbtree;0.138;0.484;-0.6
903;PSO;XGBoost;3;5000;27;300;gbtree;0.138;0.484;-0.6
904;PSO;XGBoost;3;5000;27;300;gbtree;0.138;0.484;-0.6
905;PSO;XGBoost;3;5000;27;300;gbtree;0.138;0.484;-0.6
906;PSO;XGBoost;3;5000;27;300;gbtree;0.138;0.484;-0.6
907;PSO;XGBoost;3;5000;27;300;gbtree;0.138;0.484;-0.6
908;PSO;XGBoost;3;5000;27;300;gbtree;0.138;0.484;-0.6
909;PSO;XGBoost;3;5000;27;300;gbtree;0.138;0.484;-0.6
910;PSO;XGBoost;3;5000;27;300;gbtree;0.138;0.484;-0.6
911;PSO;XGBoost;3;5000;27;300;gbtree;0.138;0.484;-0.6
912;PSO;XGBoost;3;5000;27;300;gbtree;0.138;0.484;-0.6
913;PSO;XGBoost;3;5000;27;300;gbtree;0.138;0.484;-0.6
914;PSO;XGBoost;3;5000;27;300;gbtree;0.138;0.484;-0.6
915;PSO;XGBoost;3;5000;27;300;gbtree;0.138;0.484;-0.6
916;PSO;XGBoost;3;5000;27;300;gbtree;0.138;0.484;-0.6
917;PSO;XGBoost;3;5000;27;300;gbtree;0.138;0.484;-0.6
918;PSO;XGBoost;3;5000;27;300;gbtree;0.138;0.484;-0.6
919;PSO;XGBoost;3;5000;27;300;gbtree;0.138;0.484;-0.6
920;PSO;XGBoost;3;5000;27;300;gbtree;0.138;0.484;-0.6
921;PSO;XGBoost;3;5000;27;300;gbtree;0.138;0.484;-0.6
922;PSO;XGBoost;3;5000;27;300;gbtree;0.138;0.484;-0.6
923;PSO;XGBoost;3;5000;27;300;gbtree;0.138;0.484;-0.6
924;PSO;XGBoost;3;5000;27;300;gbtree;0.138;0.484;-0.6
925;PSO;XGBoost;3;5000;27;300;gbtree;0.138;0.484;-0.6
926;PSO;XGBoost;3;5000;27;300;gbtree;0.138;0.484;-0.6
927;PSO;XGBoost;3;5000;27;300;gbtree;0.138;0.484;-0.6
928;PSO;XGBoost;3;5000;27;300;gbtree;0.138;0.484;-0.6
929;PSO;XGBoost;3;5000;27;300;gbtree;0.138;0.484;-0.6
930;PSO;XGBoost;3;5000;27;300;gbtree;0.138;0.484;-0.6
931;PSO;XGBoost;3;5000;27;300;gbtree;0.138;0.484;-0.6
932;PSO;XGBoost;3;5000;27;300;gbtree;0.138;0.484;-0.6
933;PSO;XGBoost;3;5000;27;300;gbtree;0.138;0.484;-0.6
934;PSO;XGBoost;3;5000;27;300;gbtree;0.138;0.484;-0.6
935;PSO;XGBoost;3;5000;27;300;gbtree;0.138;0.484;-0.6
936;PSO;XGBoost;3;5000;27;300;gbtree;0.138;0.484;-0.6
937;PSO;XGBoost;3;5000;27;300;gbtree;0.138;0.484;-0.6
938;PSO;XGBoost;3;5000;27;300;gbtree;0.138;0.484;-0.6
939;PSO;XGBoost;3;5000;27;300;gbtree;0.138;0.484;-0.6
940;PSO;XGBoost;3;5000;27;300;gbtree;0.138;0.484;-0.6
941;PSO;XGBoost;3;5000;27;300;gbtree;0.138;0.484;-0.6
942;PSO;XGBoost;3;5000;27;300;gbtree;0.138;0.484;-0.6
943;PSO;XGBoost;3;5000;27;300;gbtree;0.138;0.484;-0.6
944;PSO;XGBoost;3;5000;27;300;gbtree;0.138;0.484;-0.6
945;PSO;XGBoost;3;5000;45;259;gbtree;0.341;0.76;-0.625
946;PSO;XGBoost;3;5000;45;259;gbtree;0.341;0.76;-0.625
947;PSO;XGBoost;3;5000;45;259;gbtree;0.341;0.76;-0.625
948;PSO;XGBoost;3;5000;45;259;gbtree;0.341;0.76;-0.625
949;PSO;XGBoost;3;5000;45;259;gbtree;0.341;0.76;-0.625
950;PSO;XGBoost;3;5000;45;259;gbtree;0.341;0.76;-0.625
951;PSO;XGBoost;3;5000;45;259;gbtree;0.341;0.76;-0.625
952;PSO;XGBoost;3;5000;45;259;gbtree;0.341;0.76;-0.625
953;PSO;XGBoost;3;5000;45;259;gbtree;0.341;0.76;-0.625
954;PSO;XGBoost;3;5000;45;259;gbtree;0.341;0.76;-0.625
955;PSO;XGBoost;3;5000;45;259;gbtree;0.341;0.76;-0.625
956;PSO;XGBoost;3;5000;45;259;gbtree;0.341;0.76;-0.625
957;PSO;XGBoost;3;5000;45;259;gbtree;0.341;0.76;-0.625
