;N_estimators;Max_depth;Min_samples_split;Min_samples_leaf;Fitness
0;31.0;144.0;37.0;6.0;-0.625
1;31.0;144.0;37.0;6.0;-0.625
2;113.0;120.0;42.0;7.0;-0.6500000000000001
3;121.0;135.0;38.0;3.0;-0.725
4;71.0;128.0;39.0;5.0;-0.775
5;71.0;128.0;39.0;5.0;-0.775
6;71.0;128.0;39.0;5.0;-0.775
7;71.0;128.0;39.0;5.0;-0.775
8;71.0;128.0;39.0;5.0;-0.775
9;71.0;128.0;39.0;5.0;-0.775
10;71.0;128.0;39.0;5.0;-0.775
11;71.0;128.0;39.0;5.0;-0.775
12;71.0;128.0;39.0;5.0;-0.775
13;71.0;128.0;39.0;5.0;-0.775
14;71.0;128.0;39.0;5.0;-0.775
