;N_estimators;Max_depth;Booster;Lambda;Alpha;Fitness
0;186;181;gbtree;0.6900000000000001;0.185;-0.775
1;186;181;gbtree;0.6900000000000001;0.185;-0.775
2;186;181;gbtree;0.6900000000000001;0.185;-0.775
3;49;115;gbtree;0.4;0.705;-0.8
4;218;240;gblinear;0.91;0.465;-0.8500000000000001
5;218;240;gblinear;0.91;0.465;-0.8500000000000001
6;218;240;gblinear;0.91;0.465;-0.8500000000000001
7;218;240;gblinear;0.91;0.465;-0.8500000000000001
8;218;240;gblinear;0.91;0.465;-0.8500000000000001
9;362;103;gblinear;0.655;0.145;-0.9
10;362;103;gblinear;0.655;0.145;-0.9
11;362;103;gblinear;0.655;0.145;-0.9
12;362;103;gblinear;0.655;0.145;-0.9
13;362;103;gblinear;0.655;0.145;-0.9
14;362;103;gblinear;0.655;0.145;-0.9
15;362;103;gblinear;0.655;0.145;-0.9
16;362;103;gblinear;0.655;0.145;-0.9
17;362;103;gblinear;0.655;0.145;-0.9
18;362;103;gblinear;0.655;0.145;-0.9
19;362;103;gblinear;0.655;0.145;-0.9
20;362;103;gblinear;0.655;0.145;-0.9
21;362;103;gblinear;0.655;0.145;-0.9
22;362;103;gblinear;0.655;0.145;-0.9
23;362;103;gblinear;0.655;0.145;-0.9
24;362;103;gblinear;0.655;0.145;-0.9
25;362;103;gblinear;0.655;0.145;-0.9
26;362;103;gblinear;0.655;0.145;-0.9
27;362;103;gblinear;0.655;0.145;-0.9
28;362;103;gblinear;0.655;0.145;-0.9
29;362;103;gblinear;0.655;0.145;-0.9
30;362;103;gblinear;0.655;0.145;-0.9
31;362;103;gblinear;0.655;0.145;-0.9
32;362;103;gblinear;0.655;0.145;-0.9
33;362;103;gblinear;0.655;0.145;-0.9
34;362;103;gblinear;0.655;0.145;-0.9
35;362;103;gblinear;0.655;0.145;-0.9
36;362;103;gblinear;0.655;0.145;-0.9
37;362;103;gblinear;0.655;0.145;-0.9
38;362;103;gblinear;0.655;0.145;-0.9
39;362;103;gblinear;0.655;0.145;-0.9
40;362;103;gblinear;0.655;0.145;-0.9
41;362;103;gblinear;0.655;0.145;-0.9
42;362;103;gblinear;0.655;0.145;-0.9
43;362;103;gblinear;0.655;0.145;-0.9
44;362;103;gblinear;0.655;0.145;-0.9
45;362;103;gblinear;0.655;0.145;-0.9
46;362;103;gblinear;0.655;0.145;-0.9
47;362;103;gblinear;0.655;0.145;-0.9
48;362;103;gblinear;0.655;0.145;-0.9
49;362;103;gblinear;0.655;0.145;-0.9
50;362;103;gblinear;0.655;0.145;-0.9
51;362;103;gblinear;0.655;0.145;-0.9
52;362;103;gblinear;0.655;0.145;-0.9
53;362;103;gblinear;0.655;0.145;-0.9
54;362;103;gblinear;0.655;0.145;-0.9
55;362;103;gblinear;0.655;0.145;-0.9
56;362;103;gblinear;0.655;0.145;-0.9
57;362;103;gblinear;0.655;0.145;-0.9
58;362;103;gblinear;0.655;0.145;-0.9
59;362;103;gblinear;0.655;0.145;-0.9
60;362;103;gblinear;0.655;0.145;-0.9
61;362;103;gblinear;0.655;0.145;-0.9
62;362;103;gblinear;0.655;0.145;-0.9
63;362;103;gblinear;0.655;0.145;-0.9
64;362;103;gblinear;0.655;0.145;-0.9
65;362;103;gblinear;0.655;0.145;-0.9
66;362;103;gblinear;0.655;0.145;-0.9
67;362;103;gblinear;0.655;0.145;-0.9
68;362;103;gblinear;0.655;0.145;-0.9
69;362;103;gblinear;0.655;0.145;-0.9
70;362;103;gblinear;0.655;0.145;-0.9
71;362;103;gblinear;0.655;0.145;-0.9
72;362;103;gblinear;0.655;0.145;-0.9
73;362;103;gblinear;0.655;0.145;-0.9
74;362;103;gblinear;0.655;0.145;-0.9
