;OTIMIZADOR;MODELO;CLASSES;SEED;N_estimators;Max_depth;Min_samples_split;Min_samples_leaf;Fitness
2060;PSO;RF;2;10000;91.0;314.0;8.0;5.0;-0.775
2061;PSO;RF;2;10000;91.0;314.0;8.0;5.0;-0.775
2062;PSO;RF;2;10000;91.0;314.0;8.0;5.0;-0.775
2063;PSO;RF;2;10000;91.0;314.0;8.0;5.0;-0.775
2064;PSO;RF;2;10000;91.0;314.0;8.0;5.0;-0.775
2065;PSO;RF;2;10000;91.0;314.0;8.0;5.0;-0.775
2066;PSO;RF;2;10000;91.0;314.0;8.0;5.0;-0.775
2067;PSO;RF;2;10000;91.0;314.0;8.0;5.0;-0.775
2068;PSO;RF;2;10000;91.0;314.0;8.0;5.0;-0.775
2069;PSO;RF;2;10000;91.0;314.0;8.0;5.0;-0.775
2070;PSO;RF;2;10000;91.0;314.0;8.0;5.0;-0.775
2071;PSO;RF;2;10000;91.0;314.0;8.0;5.0;-0.775
2072;PSO;RF;2;10000;91.0;314.0;8.0;5.0;-0.775
2073;PSO;RF;2;10000;91.0;314.0;8.0;5.0;-0.775
2074;PSO;RF;2;10000;91.0;314.0;8.0;5.0;-0.775
2075;PSO;RF;2;10000;91.0;314.0;8.0;5.0;-0.775
2076;PSO;RF;2;10000;91.0;314.0;8.0;5.0;-0.775
2077;PSO;RF;2;10000;91.0;314.0;8.0;5.0;-0.775
2078;PSO;RF;2;10000;91.0;314.0;8.0;5.0;-0.775
2079;PSO;RF;2;10000;91.0;314.0;8.0;5.0;-0.775
2080;PSO;RF;2;10000;91.0;314.0;8.0;5.0;-0.775
2081;PSO;RF;2;10000;91.0;314.0;8.0;5.0;-0.775
2082;PSO;RF;2;10000;91.0;314.0;8.0;5.0;-0.775
2083;PSO;RF;2;10000;91.0;314.0;8.0;5.0;-0.775
2084;PSO;RF;2;10000;91.0;314.0;8.0;5.0;-0.775
2085;PSO;RF;2;10000;80.0;358.0;8.0;3.0;-0.8
2086;PSO;RF;2;10000;80.0;358.0;8.0;3.0;-0.8
2087;PSO;RF;2;10000;80.0;358.0;8.0;3.0;-0.8
2088;PSO;RF;2;10000;80.0;358.0;8.0;3.0;-0.8
2089;PSO;RF;2;10000;80.0;358.0;8.0;3.0;-0.8
2090;PSO;RF;2;10000;80.0;358.0;8.0;3.0;-0.8
2091;PSO;RF;2;10000;80.0;358.0;8.0;3.0;-0.8
2092;PSO;RF;2;10000;80.0;358.0;8.0;3.0;-0.8
2093;PSO;RF;2;10000;80.0;358.0;8.0;3.0;-0.8
2094;PSO;RF;2;10000;80.0;358.0;8.0;3.0;-0.8
2095;PSO;RF;2;10000;80.0;358.0;8.0;3.0;-0.8
2096;PSO;RF;2;10000;80.0;358.0;8.0;3.0;-0.8
2097;PSO;RF;2;10000;80.0;358.0;8.0;3.0;-0.8
2098;PSO;RF;2;10000;80.0;358.0;8.0;3.0;-0.8
2099;PSO;RF;2;10000;80.0;358.0;8.0;3.0;-0.8
2100;PSO;RF;2;10000;80.0;358.0;8.0;3.0;-0.8
2101;PSO;RF;2;10000;80.0;358.0;8.0;3.0;-0.8
2102;PSO;RF;2;10000;80.0;358.0;8.0;3.0;-0.8
2103;PSO;RF;2;10000;80.0;358.0;8.0;3.0;-0.8
2104;PSO;RF;2;10000;80.0;358.0;8.0;3.0;-0.8
2105;PSO;RF;2;10000;80.0;358.0;8.0;3.0;-0.8
2106;PSO;RF;2;10000;80.0;358.0;8.0;3.0;-0.8
2107;PSO;RF;2;10000;80.0;358.0;8.0;3.0;-0.8
2108;PSO;RF;2;10000;80.0;358.0;8.0;3.0;-0.8
2109;PSO;RF;2;10000;80.0;358.0;8.0;3.0;-0.8
2110;PSO;RF;2;10000;80.0;358.0;8.0;3.0;-0.8
2111;PSO;RF;2;10000;80.0;358.0;8.0;3.0;-0.8
2112;PSO;RF;2;10000;80.0;358.0;8.0;3.0;-0.8
2113;PSO;RF;2;10000;80.0;358.0;8.0;3.0;-0.8
2114;PSO;RF;2;10000;80.0;358.0;8.0;3.0;-0.8
2115;PSO;RF;2;10000;86.0;377.0;5.0;2.0;-0.825
2116;PSO;RF;2;10000;86.0;377.0;5.0;2.0;-0.825
2117;PSO;RF;2;10000;86.0;377.0;5.0;2.0;-0.825
2118;PSO;RF;2;10000;86.0;377.0;5.0;2.0;-0.825
2119;PSO;RF;2;10000;86.0;377.0;5.0;2.0;-0.825
2120;PSO;RF;2;10000;86.0;377.0;5.0;2.0;-0.825
2121;PSO;RF;2;10000;86.0;377.0;5.0;2.0;-0.825
2122;PSO;RF;2;10000;86.0;377.0;5.0;2.0;-0.825
2123;PSO;RF;2;10000;86.0;377.0;5.0;2.0;-0.825
2124;PSO;RF;2;10000;86.0;377.0;5.0;2.0;-0.825
2125;PSO;RF;2;10000;86.0;377.0;5.0;2.0;-0.825
2126;PSO;RF;2;10000;86.0;377.0;5.0;2.0;-0.825
2127;PSO;RF;2;10000;86.0;377.0;5.0;2.0;-0.825
2128;PSO;RF;2;10000;86.0;377.0;5.0;2.0;-0.825
2129;PSO;RF;2;10000;86.0;377.0;5.0;2.0;-0.825
2130;PSO;RF;2;10000;86.0;377.0;5.0;2.0;-0.825
2131;PSO;RF;2;10000;86.0;377.0;5.0;2.0;-0.825
2132;PSO;RF;2;10000;86.0;377.0;5.0;2.0;-0.825
2133;PSO;RF;2;10000;86.0;377.0;5.0;2.0;-0.825
2134;PSO;RF;2;10000;86.0;377.0;5.0;2.0;-0.825
2135;PSO;RF;2;10000;86.0;377.0;5.0;2.0;-0.825
2136;PSO;RF;2;10000;86.0;377.0;5.0;2.0;-0.825
2137;PSO;RF;2;10000;86.0;377.0;5.0;2.0;-0.825
2138;PSO;RF;2;10000;86.0;377.0;5.0;2.0;-0.825
2139;PSO;RF;2;10000;86.0;377.0;5.0;2.0;-0.825
2140;PSO;RF;2;10000;86.0;377.0;5.0;2.0;-0.825
2141;PSO;RF;2;10000;86.0;377.0;5.0;2.0;-0.825
2142;PSO;RF;2;10000;86.0;377.0;5.0;2.0;-0.825
2143;PSO;RF;2;10000;86.0;377.0;5.0;2.0;-0.825
2144;PSO;RF;2;10000;86.0;377.0;5.0;2.0;-0.825
2145;PSO;RF;2;10000;86.0;377.0;5.0;2.0;-0.825
2146;PSO;RF;2;10000;86.0;377.0;5.0;2.0;-0.825
2147;PSO;RF;2;10000;86.0;377.0;5.0;2.0;-0.825
2148;PSO;RF;2;10000;86.0;377.0;5.0;2.0;-0.825
2149;PSO;RF;2;10000;86.0;377.0;5.0;2.0;-0.825
2150;PSO;RF;2;10000;86.0;377.0;5.0;2.0;-0.825
2151;PSO;RF;2;10000;86.0;377.0;5.0;2.0;-0.825
2152;PSO;RF;2;10000;86.0;377.0;5.0;2.0;-0.825
2153;PSO;RF;2;10000;86.0;377.0;5.0;2.0;-0.825
2154;PSO;RF;2;10000;86.0;377.0;5.0;2.0;-0.825
2155;PSO;RF;2;10000;86.0;377.0;5.0;2.0;-0.825
2156;PSO;RF;2;10000;86.0;377.0;5.0;2.0;-0.825
2157;PSO;RF;2;10000;86.0;377.0;5.0;2.0;-0.825
2158;PSO;RF;2;10000;86.0;377.0;5.0;2.0;-0.825
2159;PSO;RF;2;10000;86.0;377.0;5.0;2.0;-0.825
2160;PSO;RF;2;10000;159.0;376.0;6.0;2.0;-0.85
2161;PSO;RF;2;10000;159.0;376.0;6.0;2.0;-0.85
2162;PSO;RF;2;10000;159.0;376.0;6.0;2.0;-0.85
2163;PSO;RF;2;10000;159.0;376.0;6.0;2.0;-0.85
2164;PSO;RF;2;10000;159.0;376.0;6.0;2.0;-0.85
2165;PSO;RF;2;10000;159.0;376.0;6.0;2.0;-0.85
2166;PSO;RF;2;10000;159.0;376.0;6.0;2.0;-0.85
2167;PSO;RF;2;10000;159.0;376.0;6.0;2.0;-0.85
2168;PSO;RF;2;10000;159.0;376.0;6.0;2.0;-0.85
2169;PSO;RF;2;10000;159.0;376.0;6.0;2.0;-0.85
2170;PSO;RF;2;10000;159.0;376.0;6.0;2.0;-0.85
2171;PSO;RF;2;10000;159.0;376.0;6.0;2.0;-0.85
2172;PSO;RF;2;10000;159.0;376.0;6.0;2.0;-0.85
2173;PSO;RF;2;10000;159.0;376.0;6.0;2.0;-0.85
2174;PSO;RF;2;10000;159.0;376.0;6.0;2.0;-0.85
2175;PSO;RF;2;10000;159.0;376.0;6.0;2.0;-0.85
2176;PSO;RF;2;10000;159.0;376.0;6.0;2.0;-0.85
2177;PSO;RF;2;10000;159.0;376.0;6.0;2.0;-0.85
2178;PSO;RF;2;10000;159.0;376.0;6.0;2.0;-0.85
2179;PSO;RF;2;10000;159.0;376.0;6.0;2.0;-0.85
2180;PSO;RF;2;10000;159.0;376.0;6.0;2.0;-0.85
2181;PSO;RF;2;10000;159.0;376.0;6.0;2.0;-0.85
2182;PSO;RF;2;10000;159.0;376.0;6.0;2.0;-0.85
2183;PSO;RF;2;10000;159.0;376.0;6.0;2.0;-0.85
2184;PSO;RF;2;10000;159.0;376.0;6.0;2.0;-0.85
2185;PSO;RF;2;10000;159.0;376.0;6.0;2.0;-0.85
2186;PSO;RF;2;10000;159.0;376.0;6.0;2.0;-0.85
2187;PSO;RF;2;10000;159.0;376.0;6.0;2.0;-0.85
2188;PSO;RF;2;10000;159.0;376.0;6.0;2.0;-0.85
2189;PSO;RF;2;10000;159.0;376.0;6.0;2.0;-0.85
2190;PSO;RF;2;10000;159.0;376.0;6.0;2.0;-0.85
2191;PSO;RF;2;10000;159.0;376.0;6.0;2.0;-0.85
2192;PSO;RF;2;10000;159.0;376.0;6.0;2.0;-0.85
2193;PSO;RF;2;10000;159.0;376.0;6.0;2.0;-0.85
2194;PSO;RF;2;10000;159.0;376.0;6.0;2.0;-0.85
2195;PSO;RF;2;10000;159.0;376.0;6.0;2.0;-0.85
2196;PSO;RF;2;10000;159.0;376.0;6.0;2.0;-0.85
2197;PSO;RF;2;10000;159.0;376.0;6.0;2.0;-0.85
2198;PSO;RF;2;10000;159.0;376.0;6.0;2.0;-0.85
2199;PSO;RF;2;10000;159.0;376.0;6.0;2.0;-0.85
2200;PSO;RF;2;10000;159.0;376.0;6.0;2.0;-0.85
2201;PSO;RF;2;10000;159.0;376.0;6.0;2.0;-0.85
2202;PSO;RF;2;10000;159.0;376.0;6.0;2.0;-0.85
2203;PSO;RF;2;10000;159.0;376.0;6.0;2.0;-0.85
2204;PSO;RF;2;10000;159.0;376.0;6.0;2.0;-0.85
2205;PSO;RF;2;10000;159.0;376.0;6.0;2.0;-0.85
2206;PSO;RF;2;10000;159.0;376.0;6.0;2.0;-0.85
2207;PSO;RF;2;10000;159.0;376.0;6.0;2.0;-0.85
2208;PSO;RF;2;10000;159.0;376.0;6.0;2.0;-0.85
2209;PSO;RF;2;10000;159.0;376.0;6.0;2.0;-0.85
2210;PSO;RF;2;10000;159.0;376.0;6.0;2.0;-0.85
2211;PSO;RF;2;10000;159.0;376.0;6.0;2.0;-0.85
2212;PSO;RF;2;10000;159.0;376.0;6.0;2.0;-0.85
2213;PSO;RF;2;10000;159.0;376.0;6.0;2.0;-0.85
2214;PSO;RF;2;10000;159.0;376.0;6.0;2.0;-0.85
2215;PSO;RF;2;10000;159.0;376.0;6.0;2.0;-0.85
2216;PSO;RF;2;10000;159.0;376.0;6.0;2.0;-0.85
2217;PSO;RF;2;10000;159.0;376.0;6.0;2.0;-0.85
2218;PSO;RF;2;10000;159.0;376.0;6.0;2.0;-0.85
2219;PSO;RF;2;10000;159.0;376.0;6.0;2.0;-0.85
2220;PSO;RF;2;10000;159.0;376.0;6.0;2.0;-0.85
2221;PSO;RF;2;10000;159.0;376.0;6.0;2.0;-0.85
2222;PSO;RF;2;10000;159.0;376.0;6.0;2.0;-0.85
2223;PSO;RF;2;10000;159.0;376.0;6.0;2.0;-0.85
2224;PSO;RF;2;10000;159.0;376.0;6.0;2.0;-0.85
2225;PSO;RF;2;10000;159.0;376.0;6.0;2.0;-0.85
2226;PSO;RF;2;10000;159.0;376.0;6.0;2.0;-0.85
2227;PSO;RF;2;10000;159.0;376.0;6.0;2.0;-0.85
2228;PSO;RF;2;10000;159.0;376.0;6.0;2.0;-0.85
2229;PSO;RF;2;10000;159.0;376.0;6.0;2.0;-0.85
2230;PSO;RF;2;10000;159.0;376.0;6.0;2.0;-0.85
2231;PSO;RF;2;10000;159.0;376.0;6.0;2.0;-0.85
2232;PSO;RF;2;10000;159.0;376.0;6.0;2.0;-0.85
2233;PSO;RF;2;10000;159.0;376.0;6.0;2.0;-0.85
2234;PSO;RF;2;10000;159.0;376.0;6.0;2.0;-0.85
2235;PSO;RF;2;10000;159.0;376.0;6.0;2.0;-0.85
2236;PSO;RF;2;10000;159.0;376.0;6.0;2.0;-0.85
2237;PSO;RF;2;10000;159.0;376.0;6.0;2.0;-0.85
2238;PSO;RF;2;10000;159.0;376.0;6.0;2.0;-0.85
2239;PSO;RF;2;10000;159.0;376.0;6.0;2.0;-0.85
2240;PSO;RF;2;10000;159.0;376.0;6.0;2.0;-0.85
2241;PSO;RF;2;10000;159.0;376.0;6.0;2.0;-0.85
2242;PSO;RF;2;10000;159.0;376.0;6.0;2.0;-0.85
2243;PSO;RF;2;10000;159.0;376.0;6.0;2.0;-0.85
2244;PSO;RF;2;10000;159.0;376.0;6.0;2.0;-0.85
2245;PSO;RF;2;10000;159.0;376.0;6.0;2.0;-0.85
2246;PSO;RF;2;10000;159.0;376.0;6.0;2.0;-0.85
2247;PSO;RF;2;10000;159.0;376.0;6.0;2.0;-0.85
2248;PSO;RF;2;10000;159.0;376.0;6.0;2.0;-0.85
2249;PSO;RF;2;10000;159.0;376.0;6.0;2.0;-0.85
