;N_estimators;Max_depth;Booster;Lambda;Alpha;Fitness
0;284;143;gblinear;0.1624;0.124;-0.875
1;284;143;gblinear;0.1624;0.124;-0.875
2;284;143;gblinear;0.1624;0.124;-0.875
3;284;143;gblinear;0.1624;0.124;-0.875
4;292;157;gblinear;0.5138;0.1063;-0.9
5;298;127;gblinear;0.4754;0.0295;-0.925
6;298;127;gblinear;0.4754;0.0295;-0.925
7;298;127;gblinear;0.4754;0.0295;-0.925
8;298;127;gblinear;0.4754;0.0295;-0.925
9;298;127;gblinear;0.4754;0.0295;-0.925
10;298;127;gblinear;0.4754;0.0295;-0.925
11;298;127;gblinear;0.4754;0.0295;-0.925
12;298;127;gblinear;0.4754;0.0295;-0.925
13;298;127;gblinear;0.4754;0.0295;-0.925
14;298;127;gblinear;0.4754;0.0295;-0.925
