;N_estimators;Max_depth;Booster;Lambda;Alpha;Fitness
0;305;190;gbtree;0.99;0.79;-0.8
1;380;172;gbtree;0.47500000000000003;0.715;-0.825
2;380;172;gbtree;0.47500000000000003;0.715;-0.825
3;380;172;gbtree;0.47500000000000003;0.715;-0.825
4;380;172;gbtree;0.47500000000000003;0.715;-0.825
5;198;295;gblinear;0.645;0.195;-0.8500000000000001
6;198;295;gblinear;0.645;0.195;-0.8500000000000001
7;282;10;gblinear;0.97;0.005;-0.925
8;282;10;gblinear;0.97;0.005;-0.925
9;282;10;gblinear;0.97;0.005;-0.925
10;282;10;gblinear;0.97;0.005;-0.925
11;282;10;gblinear;0.97;0.005;-0.925
12;282;10;gblinear;0.97;0.005;-0.925
13;282;10;gblinear;0.97;0.005;-0.925
14;282;10;gblinear;0.97;0.005;-0.925
15;282;10;gblinear;0.97;0.005;-0.925
16;282;10;gblinear;0.97;0.005;-0.925
17;282;10;gblinear;0.97;0.005;-0.925
18;282;10;gblinear;0.97;0.005;-0.925
19;282;10;gblinear;0.97;0.005;-0.925
20;282;10;gblinear;0.97;0.005;-0.925
21;282;10;gblinear;0.97;0.005;-0.925
22;282;10;gblinear;0.97;0.005;-0.925
23;282;10;gblinear;0.97;0.005;-0.925
24;282;10;gblinear;0.97;0.005;-0.925
25;282;10;gblinear;0.97;0.005;-0.925
26;282;10;gblinear;0.97;0.005;-0.925
27;282;10;gblinear;0.97;0.005;-0.925
28;282;10;gblinear;0.97;0.005;-0.925
29;282;10;gblinear;0.97;0.005;-0.925
30;282;10;gblinear;0.97;0.005;-0.925
31;282;10;gblinear;0.97;0.005;-0.925
32;282;10;gblinear;0.97;0.005;-0.925
33;282;10;gblinear;0.97;0.005;-0.925
34;282;10;gblinear;0.97;0.005;-0.925
35;282;10;gblinear;0.97;0.005;-0.925
36;282;10;gblinear;0.97;0.005;-0.925
37;282;10;gblinear;0.97;0.005;-0.925
38;282;10;gblinear;0.97;0.005;-0.925
39;282;10;gblinear;0.97;0.005;-0.925
40;282;10;gblinear;0.97;0.005;-0.925
41;282;10;gblinear;0.97;0.005;-0.925
42;282;10;gblinear;0.97;0.005;-0.925
43;282;10;gblinear;0.97;0.005;-0.925
44;282;10;gblinear;0.97;0.005;-0.925
45;282;10;gblinear;0.97;0.005;-0.925
46;282;10;gblinear;0.97;0.005;-0.925
47;282;10;gblinear;0.97;0.005;-0.925
48;282;10;gblinear;0.97;0.005;-0.925
49;282;10;gblinear;0.97;0.005;-0.925
50;282;10;gblinear;0.97;0.005;-0.925
51;282;10;gblinear;0.97;0.005;-0.925
52;282;10;gblinear;0.97;0.005;-0.925
53;282;10;gblinear;0.97;0.005;-0.925
54;282;10;gblinear;0.97;0.005;-0.925
55;282;10;gblinear;0.97;0.005;-0.925
56;282;10;gblinear;0.97;0.005;-0.925
57;282;10;gblinear;0.97;0.005;-0.925
58;282;10;gblinear;0.97;0.005;-0.925
59;282;10;gblinear;0.97;0.005;-0.925
60;282;10;gblinear;0.97;0.005;-0.925
61;282;10;gblinear;0.97;0.005;-0.925
62;282;10;gblinear;0.97;0.005;-0.925
63;282;10;gblinear;0.97;0.005;-0.925
64;282;10;gblinear;0.97;0.005;-0.925
65;282;10;gblinear;0.97;0.005;-0.925
66;282;10;gblinear;0.97;0.005;-0.925
67;282;10;gblinear;0.97;0.005;-0.925
68;282;10;gblinear;0.97;0.005;-0.925
69;282;10;gblinear;0.97;0.005;-0.925
70;282;10;gblinear;0.97;0.005;-0.925
71;282;10;gblinear;0.97;0.005;-0.925
72;282;10;gblinear;0.97;0.005;-0.925
73;282;10;gblinear;0.97;0.005;-0.925
74;282;10;gblinear;0.97;0.005;-0.925
75;282;10;gblinear;0.97;0.005;-0.925
76;282;10;gblinear;0.97;0.005;-0.925
77;282;10;gblinear;0.97;0.005;-0.925
78;282;10;gblinear;0.97;0.005;-0.925
79;282;10;gblinear;0.97;0.005;-0.925
80;282;10;gblinear;0.97;0.005;-0.925
81;282;10;gblinear;0.97;0.005;-0.925
82;282;10;gblinear;0.97;0.005;-0.925
83;282;10;gblinear;0.97;0.005;-0.925
84;282;10;gblinear;0.97;0.005;-0.925
85;282;10;gblinear;0.97;0.005;-0.925
86;282;10;gblinear;0.97;0.005;-0.925
