;N_estimators;Max_depth;Min_samples_split;Min_samples_leaf;Fitness
0;129.0;197.0;27.0;31.0;-0.47500000000000003
1;66.0;266.0;27.0;4.0;-0.7250000000000001
2;66.0;266.0;27.0;4.0;-0.7250000000000001
3;66.0;266.0;27.0;4.0;-0.7250000000000001
4;66.0;266.0;27.0;4.0;-0.7250000000000001
5;66.0;266.0;27.0;4.0;-0.7250000000000001
6;66.0;266.0;27.0;4.0;-0.7250000000000001
7;66.0;266.0;27.0;4.0;-0.7250000000000001
8;343.0;123.0;11.0;3.0;-0.775
9;343.0;123.0;11.0;3.0;-0.775
10;343.0;123.0;11.0;3.0;-0.775
11;343.0;123.0;11.0;3.0;-0.775
12;343.0;123.0;11.0;3.0;-0.775
13;343.0;123.0;11.0;3.0;-0.775
14;343.0;123.0;11.0;3.0;-0.775
15;343.0;123.0;11.0;3.0;-0.775
16;343.0;123.0;11.0;3.0;-0.775
17;343.0;123.0;11.0;3.0;-0.775
18;343.0;123.0;11.0;3.0;-0.775
19;343.0;123.0;11.0;3.0;-0.775
20;343.0;123.0;11.0;3.0;-0.775
21;343.0;123.0;11.0;3.0;-0.775
22;343.0;123.0;11.0;3.0;-0.775
23;343.0;123.0;11.0;3.0;-0.775
24;343.0;123.0;11.0;3.0;-0.775
25;343.0;123.0;11.0;3.0;-0.775
26;343.0;123.0;11.0;3.0;-0.775
27;343.0;123.0;11.0;3.0;-0.775
28;343.0;123.0;11.0;3.0;-0.775
29;343.0;123.0;11.0;3.0;-0.775
30;343.0;123.0;11.0;3.0;-0.775
31;343.0;123.0;11.0;3.0;-0.775
32;343.0;123.0;11.0;3.0;-0.775
33;343.0;123.0;11.0;3.0;-0.775
34;343.0;123.0;11.0;3.0;-0.775
35;343.0;123.0;11.0;3.0;-0.775
36;343.0;123.0;11.0;3.0;-0.775
37;343.0;123.0;11.0;3.0;-0.775
38;343.0;123.0;11.0;3.0;-0.775
39;343.0;123.0;11.0;3.0;-0.775
40;343.0;123.0;11.0;3.0;-0.775
41;343.0;123.0;11.0;3.0;-0.775
42;343.0;123.0;11.0;3.0;-0.775
43;343.0;123.0;11.0;3.0;-0.775
44;343.0;123.0;11.0;3.0;-0.775
45;343.0;123.0;11.0;3.0;-0.775
46;343.0;123.0;11.0;3.0;-0.775
47;343.0;123.0;11.0;3.0;-0.775
48;343.0;123.0;11.0;3.0;-0.775
49;343.0;123.0;11.0;3.0;-0.775
50;343.0;123.0;11.0;3.0;-0.775
51;343.0;123.0;11.0;3.0;-0.775
52;343.0;123.0;11.0;3.0;-0.775
53;343.0;123.0;11.0;3.0;-0.775
54;343.0;123.0;11.0;3.0;-0.775
55;343.0;123.0;11.0;3.0;-0.775
56;343.0;123.0;11.0;3.0;-0.775
57;343.0;123.0;11.0;3.0;-0.775
