DATA;MLP;RF;XGBoost
2023-11-30;8;8;7
2023-12-31;8;8;8
2024-01-31;2;4;4
2024-02-29;4;7;4
2024-03-31;7;8;8
2024-04-30;7;7;8
2024-05-31;3;5;5
2024-06-30;3;5;5
2024-07-31;2;2;2
2024-08-31;7;5;8
2024-09-30;4;6;5
2024-10-31;7;7;6
