DATA;MLP;RF;XGBoost
2023-11-30;0;0;3
2023-12-31;2;6;4
2024-01-31;0;0;1
2024-02-29;3;0;0
2024-03-31;3;2;2
2024-04-30;6;4;6
2024-05-31;3;2;2
2024-06-30;3;2;2
2024-07-31;2;2;2
2024-08-31;8;7;8
2024-09-30;6;6;8
2024-10-31;8;6;6
