DATA;MLP;RF;XGBoost
2023-11-30;8;8;8
2023-12-31;6;8;6
2024-01-31;2;2;1
2024-02-29;3;1;3
2024-03-31;7;8;6
2024-04-30;7;8;8
2024-05-31;3;5;5
2024-06-30;3;3;1
2024-07-31;2;2;5
2024-08-31;2;3;3
2024-09-30;3;3;5
2024-10-31;3;6;3
