;N_estimators;Max_depth;Booster;Lambda;Alpha;Fitness
0;229;352;gbtree;0.5;0.45;-0.125
1;42;249;gbtree;0.68;0.555;-0.225
2;76;123;gbtree;0.465;0.865;-0.25
3;76;123;gbtree;0.465;0.865;-0.25
4;76;123;gbtree;0.465;0.865;-0.25
5;76;123;gbtree;0.465;0.865;-0.25
6;76;123;gbtree;0.465;0.865;-0.25
7;76;123;gbtree;0.465;0.865;-0.25
8;76;123;gbtree;0.465;0.865;-0.25
9;76;123;gbtree;0.465;0.865;-0.25
10;76;123;gbtree;0.465;0.865;-0.25
11;76;123;gbtree;0.465;0.865;-0.25
12;76;123;gbtree;0.465;0.865;-0.25
13;76;123;gbtree;0.465;0.865;-0.25
14;76;123;gbtree;0.465;0.865;-0.25
15;76;123;gbtree;0.465;0.865;-0.25
16;76;123;gbtree;0.465;0.865;-0.25
17;76;123;gbtree;0.465;0.865;-0.25
18;76;123;gbtree;0.465;0.865;-0.25
19;76;123;gbtree;0.465;0.865;-0.25
20;76;123;gbtree;0.465;0.865;-0.25
21;76;123;gbtree;0.465;0.865;-0.25
22;76;123;gbtree;0.465;0.865;-0.25
23;76;123;gbtree;0.465;0.865;-0.25
24;76;123;gbtree;0.465;0.865;-0.25
25;76;123;gbtree;0.465;0.865;-0.25
26;76;123;gbtree;0.465;0.865;-0.25
27;76;123;gbtree;0.465;0.865;-0.25
28;76;123;gbtree;0.465;0.865;-0.25
29;76;123;gbtree;0.465;0.865;-0.25
30;76;123;gbtree;0.465;0.865;-0.25
31;76;123;gbtree;0.465;0.865;-0.25
32;76;123;gbtree;0.465;0.865;-0.25
33;76;123;gbtree;0.465;0.865;-0.25
34;76;123;gbtree;0.465;0.865;-0.25
35;76;123;gbtree;0.465;0.865;-0.25
36;76;123;gbtree;0.465;0.865;-0.25
37;76;123;gbtree;0.465;0.865;-0.25
38;76;123;gbtree;0.465;0.865;-0.25
39;76;123;gbtree;0.465;0.865;-0.25
40;76;123;gbtree;0.465;0.865;-0.25
41;76;123;gbtree;0.465;0.865;-0.25
42;76;123;gbtree;0.465;0.865;-0.25
43;76;123;gbtree;0.465;0.865;-0.25
44;76;123;gbtree;0.465;0.865;-0.25
45;76;123;gbtree;0.465;0.865;-0.25
