;OTIMIZADOR;MODELO;CLASSES;SEED;Hidden Layers;Alpha;Activation;Fitness
644;SA;MLP;9;3000;26;0.35;identity;-0.275
645;SA;MLP;9;3000;26;0.35;identity;-0.275
646;SA;MLP;9;3000;26;0.35;identity;-0.275
647;SA;MLP;9;3000;26;0.35;identity;-0.275
648;SA;MLP;9;3000;26;0.35;identity;-0.275
649;SA;MLP;9;3000;26;0.35;identity;-0.275
650;SA;MLP;9;3000;26;0.35;identity;-0.275
651;SA;MLP;9;3000;26;0.35;identity;-0.275
652;SA;MLP;9;3000;26;0.35;identity;-0.275
653;SA;MLP;9;3000;26;0.35;identity;-0.275
654;SA;MLP;9;3000;26;0.35;identity;-0.275
655;SA;MLP;9;3000;26;0.35;identity;-0.275
656;SA;MLP;9;3000;26;0.35;identity;-0.275
657;SA;MLP;9;3000;26;0.35;identity;-0.275
658;SA;MLP;9;3000;26;0.35;identity;-0.275
659;SA;MLP;9;3000;26;0.35;identity;-0.275
660;SA;MLP;9;3000;26;0.35;identity;-0.275
661;SA;MLP;9;3000;26;0.35;identity;-0.275
662;SA;MLP;9;3000;26;0.35;identity;-0.275
663;SA;MLP;9;3000;26;0.35;identity;-0.275
664;SA;MLP;9;3000;26;0.35;identity;-0.275
665;SA;MLP;9;3000;26;0.35;identity;-0.275
666;SA;MLP;9;3000;26;0.35;identity;-0.275
667;SA;MLP;9;3000;26;0.35;identity;-0.275
668;SA;MLP;9;3000;26;0.35;identity;-0.275
669;SA;MLP;9;3000;26;0.35;identity;-0.275
670;SA;MLP;9;3000;26;0.35;identity;-0.275
671;SA;MLP;9;3000;26;0.35;identity;-0.275
672;SA;MLP;9;3000;26;0.35;identity;-0.275
673;SA;MLP;9;3000;26;0.35;identity;-0.275
674;SA;MLP;9;3000;26;0.35;identity;-0.275
675;SA;MLP;9;3000;26;0.35;identity;-0.275
676;SA;MLP;9;3000;26;0.35;identity;-0.275
677;SA;MLP;9;3000;26;0.35;identity;-0.275
