;N_estimators;Max_depth;Booster;Lambda;Alpha;Fitness
0;156;272;gbtree;0.1219;0.0611;-0.2
1;156;272;gbtree;0.1219;0.0611;-0.2
2;156;272;gbtree;0.1219;0.0611;-0.2
3;156;272;gbtree;0.1219;0.0611;-0.2
4;156;272;gbtree;0.9195;0.0642;-0.275
5;156;272;gbtree;0.9195;0.0642;-0.275
6;156;272;gbtree;0.9195;0.0642;-0.275
7;156;272;gbtree;0.9195;0.0642;-0.275
8;153;264;gbtree;0.8881;0.0072;-0.30000000000000004
9;153;264;gbtree;0.8881;0.0072;-0.30000000000000004
10;153;264;gbtree;0.8881;0.0072;-0.30000000000000004
11;153;264;gbtree;0.8881;0.0072;-0.30000000000000004
12;153;264;gbtree;0.8881;0.0072;-0.30000000000000004
13;153;264;gbtree;0.8881;0.0072;-0.30000000000000004
14;153;264;gbtree;0.8881;0.0072;-0.30000000000000004
