;OTIMIZADOR;MODELO;CLASSES;SEED;N_estimators;Max_depth;Booster;Lambda;Alpha;Fitness
450;PSO;XGBoost;9;3000;156;272;gbtree;0.122;0.061;-0.2
451;PSO;XGBoost;9;3000;156;272;gbtree;0.122;0.061;-0.2
452;PSO;XGBoost;9;3000;156;272;gbtree;0.122;0.061;-0.2
453;PSO;XGBoost;9;3000;156;272;gbtree;0.122;0.061;-0.2
454;PSO;XGBoost;9;3000;156;272;gbtree;0.122;0.061;-0.2
455;PSO;XGBoost;9;3000;156;272;gbtree;0.122;0.061;-0.2
456;PSO;XGBoost;9;3000;156;272;gbtree;0.122;0.061;-0.2
457;PSO;XGBoost;9;3000;156;272;gbtree;0.122;0.061;-0.2
458;PSO;XGBoost;9;3000;156;272;gbtree;0.122;0.061;-0.2
459;PSO;XGBoost;9;3000;156;272;gbtree;0.122;0.061;-0.2
460;PSO;XGBoost;9;3000;156;272;gbtree;0.122;0.061;-0.2
461;PSO;XGBoost;9;3000;156;272;gbtree;0.122;0.061;-0.2
462;PSO;XGBoost;9;3000;156;272;gbtree;0.122;0.061;-0.2
463;PSO;XGBoost;9;3000;156;272;gbtree;0.122;0.061;-0.2
464;PSO;XGBoost;9;3000;156;272;gbtree;0.122;0.061;-0.2
465;PSO;XGBoost;9;3000;156;272;gbtree;0.122;0.061;-0.2
466;PSO;XGBoost;9;3000;156;272;gbtree;0.122;0.061;-0.2
467;PSO;XGBoost;9;3000;156;272;gbtree;0.122;0.061;-0.2
468;PSO;XGBoost;9;3000;156;272;gbtree;0.122;0.061;-0.2
469;PSO;XGBoost;9;3000;156;272;gbtree;0.122;0.061;-0.2
470;PSO;XGBoost;9;3000;156;272;gbtree;0.122;0.061;-0.2
471;PSO;XGBoost;9;3000;156;272;gbtree;0.122;0.061;-0.2
472;PSO;XGBoost;9;3000;156;272;gbtree;0.122;0.061;-0.2
473;PSO;XGBoost;9;3000;156;272;gbtree;0.122;0.061;-0.2
474;PSO;XGBoost;9;3000;156;272;gbtree;0.122;0.061;-0.2
475;PSO;XGBoost;9;3000;156;272;gbtree;0.122;0.061;-0.2
476;PSO;XGBoost;9;3000;156;272;gbtree;0.122;0.061;-0.2
477;PSO;XGBoost;9;3000;156;272;gbtree;0.122;0.061;-0.2
478;PSO;XGBoost;9;3000;156;272;gbtree;0.122;0.061;-0.2
479;PSO;XGBoost;9;3000;156;272;gbtree;0.122;0.061;-0.2
480;PSO;XGBoost;9;3000;156;272;gbtree;0.122;0.061;-0.2
481;PSO;XGBoost;9;3000;156;272;gbtree;0.122;0.061;-0.2
482;PSO;XGBoost;9;3000;156;272;gbtree;0.122;0.061;-0.2
483;PSO;XGBoost;9;3000;156;272;gbtree;0.122;0.061;-0.2
484;PSO;XGBoost;9;3000;156;272;gbtree;0.122;0.061;-0.2
