;Hidden Layers;Alpha;Activation;Fitness
0;261;0.5328317149649497;tanh;-0.225
1;261;0.5328317149649497;tanh;-0.225
2;283;0.910601523426515;tanh;-0.22500000000000003
3;283;0.910601523426515;tanh;-0.22500000000000003
4;283;0.910601523426515;tanh;-0.22500000000000003
5;283;0.910601523426515;tanh;-0.22500000000000003
6;66;0.42979131584844094;tanh;-0.25
7;66;0.42979131584844094;tanh;-0.25
8;66;0.42979131584844094;tanh;-0.25
9;66;0.42979131584844094;tanh;-0.25
10;66;0.42979131584844094;tanh;-0.25
11;66;0.42979131584844094;tanh;-0.25
12;66;0.42979131584844094;tanh;-0.25
13;66;0.42979131584844094;tanh;-0.25
14;66;0.42979131584844094;tanh;-0.25
