;N_estimators;Max_depth;Booster;Lambda;Alpha;Fitness
0;129;197;gblinear;0.58;0.14;-0.125
1;129;197;gblinear;0.58;0.14;-0.125
2;212;276;gblinear;0.755;0.08;-0.175
3;43;260;gblinear;0.745;0.03;-0.2
4;43;260;gblinear;0.745;0.03;-0.2
5;43;260;gblinear;0.745;0.03;-0.2
6;43;260;gblinear;0.745;0.03;-0.2
7;43;260;gblinear;0.745;0.03;-0.2
8;43;260;gblinear;0.745;0.03;-0.2
9;43;260;gblinear;0.745;0.03;-0.2
10;43;260;gblinear;0.745;0.03;-0.2
11;43;260;gblinear;0.745;0.03;-0.2
12;43;260;gblinear;0.745;0.03;-0.2
13;43;260;gblinear;0.745;0.03;-0.2
14;43;260;gblinear;0.745;0.03;-0.2
15;43;260;gblinear;0.745;0.03;-0.2
16;43;260;gblinear;0.745;0.03;-0.2
17;37;141;gbtree;0.25;0.29;-0.225
18;37;141;gbtree;0.25;0.29;-0.225
19;37;141;gbtree;0.25;0.29;-0.225
20;37;141;gbtree;0.25;0.29;-0.225
21;37;141;gbtree;0.25;0.29;-0.225
22;37;141;gbtree;0.25;0.29;-0.225
23;37;141;gbtree;0.25;0.29;-0.225
24;37;141;gbtree;0.25;0.29;-0.225
25;37;141;gbtree;0.25;0.29;-0.225
26;37;141;gbtree;0.25;0.29;-0.225
27;37;141;gbtree;0.25;0.29;-0.225
28;37;141;gbtree;0.25;0.29;-0.225
29;37;141;gbtree;0.25;0.29;-0.225
30;37;141;gbtree;0.25;0.29;-0.225
31;37;141;gbtree;0.25;0.29;-0.225
32;37;141;gbtree;0.25;0.29;-0.225
33;37;141;gbtree;0.25;0.29;-0.225
34;37;141;gbtree;0.25;0.29;-0.225
35;37;141;gbtree;0.25;0.29;-0.225
36;37;141;gbtree;0.25;0.29;-0.225
37;37;141;gbtree;0.25;0.29;-0.225
38;37;141;gbtree;0.25;0.29;-0.225
39;37;141;gbtree;0.25;0.29;-0.225
40;37;141;gbtree;0.25;0.29;-0.225
41;37;141;gbtree;0.25;0.29;-0.225
42;37;141;gbtree;0.25;0.29;-0.225
43;37;141;gbtree;0.25;0.29;-0.225
44;37;141;gbtree;0.25;0.29;-0.225
45;37;141;gbtree;0.25;0.29;-0.225
46;37;141;gbtree;0.25;0.29;-0.225
47;37;141;gbtree;0.25;0.29;-0.225
48;37;141;gbtree;0.25;0.29;-0.225
49;37;141;gbtree;0.25;0.29;-0.225
50;37;141;gbtree;0.25;0.29;-0.225
