;N_estimators;Max_depth;Booster;Lambda;Alpha;Fitness
0;219;223;gblinear;0.905;0.315;-0.1
1;219;223;gblinear;0.905;0.315;-0.1
2;219;223;gblinear;0.905;0.315;-0.1
3;219;223;gblinear;0.905;0.315;-0.1
4;102;48;gbtree;0.49;0.435;-0.17500000000000002
5;237;177;gbtree;0.435;0.095;-0.225
6;237;177;gbtree;0.435;0.095;-0.225
7;237;177;gbtree;0.435;0.095;-0.225
8;237;177;gbtree;0.435;0.095;-0.225
9;237;177;gbtree;0.435;0.095;-0.225
10;237;177;gbtree;0.435;0.095;-0.225
11;237;177;gbtree;0.435;0.095;-0.225
12;237;177;gbtree;0.435;0.095;-0.225
13;237;177;gbtree;0.435;0.095;-0.225
14;237;177;gbtree;0.435;0.095;-0.225
15;237;177;gbtree;0.435;0.095;-0.225
16;237;177;gbtree;0.435;0.095;-0.225
17;237;177;gbtree;0.435;0.095;-0.225
18;237;177;gbtree;0.435;0.095;-0.225
19;237;177;gbtree;0.435;0.095;-0.225
20;237;177;gbtree;0.435;0.095;-0.225
21;237;177;gbtree;0.435;0.095;-0.225
22;349;298;gblinear;0.25;0.075;-0.22500000000000003
23;349;298;gblinear;0.25;0.075;-0.22500000000000003
24;349;298;gblinear;0.25;0.075;-0.22500000000000003
25;349;298;gblinear;0.25;0.075;-0.22500000000000003
26;349;298;gblinear;0.25;0.075;-0.22500000000000003
27;334;255;gbtree;0.125;0.225;-0.25
28;334;255;gbtree;0.125;0.225;-0.25
29;334;255;gbtree;0.125;0.225;-0.25
30;334;255;gbtree;0.125;0.225;-0.25
31;334;255;gbtree;0.125;0.225;-0.25
32;334;255;gbtree;0.125;0.225;-0.25
33;334;255;gbtree;0.125;0.225;-0.25
34;334;255;gbtree;0.125;0.225;-0.25
35;334;255;gbtree;0.125;0.225;-0.25
36;334;255;gbtree;0.125;0.225;-0.25
37;334;255;gbtree;0.125;0.225;-0.25
38;334;255;gbtree;0.125;0.225;-0.25
39;334;255;gbtree;0.125;0.225;-0.25
40;334;255;gbtree;0.125;0.225;-0.25
41;334;255;gbtree;0.125;0.225;-0.25
42;334;255;gbtree;0.125;0.225;-0.25
43;334;255;gbtree;0.125;0.225;-0.25
44;334;255;gbtree;0.125;0.225;-0.25
45;334;255;gbtree;0.125;0.225;-0.25
46;334;255;gbtree;0.125;0.225;-0.25
47;334;255;gbtree;0.125;0.225;-0.25
48;356;98;gbtree;0.58;0.08;-0.275
49;356;98;gbtree;0.58;0.08;-0.275
50;356;98;gbtree;0.58;0.08;-0.275
51;356;98;gbtree;0.58;0.08;-0.275
52;356;98;gbtree;0.58;0.08;-0.275
53;356;98;gbtree;0.58;0.08;-0.275
54;356;98;gbtree;0.58;0.08;-0.275
55;356;98;gbtree;0.58;0.08;-0.275
56;356;98;gbtree;0.58;0.08;-0.275
57;356;98;gbtree;0.58;0.08;-0.275
58;356;98;gbtree;0.58;0.08;-0.275
59;356;98;gbtree;0.58;0.08;-0.275
60;356;98;gbtree;0.58;0.08;-0.275
61;356;98;gbtree;0.58;0.08;-0.275
62;356;98;gbtree;0.58;0.08;-0.275
63;356;98;gbtree;0.58;0.08;-0.275
64;356;98;gbtree;0.58;0.08;-0.275
65;356;98;gbtree;0.58;0.08;-0.275
66;356;98;gbtree;0.58;0.08;-0.275
67;356;98;gbtree;0.58;0.08;-0.275
68;356;98;gbtree;0.58;0.08;-0.275
69;356;98;gbtree;0.58;0.08;-0.275
70;356;98;gbtree;0.58;0.08;-0.275
71;356;98;gbtree;0.58;0.08;-0.275
72;356;98;gbtree;0.58;0.08;-0.275
73;356;98;gbtree;0.58;0.08;-0.275
74;356;98;gbtree;0.58;0.08;-0.275
75;356;98;gbtree;0.58;0.08;-0.275
76;356;98;gbtree;0.58;0.08;-0.275
77;356;98;gbtree;0.58;0.08;-0.275
