;N_estimators;Max_depth;Booster;Lambda;Alpha;Fitness
0;89;158;gbtree;0.519;0.7177;-0.2
1;96;144;gbtree;0.6721;0.0327;-0.25
2;96;144;gbtree;0.6721;0.0327;-0.25
3;96;144;gbtree;0.6721;0.0327;-0.25
4;96;144;gbtree;0.6721;0.0327;-0.25
5;70;134;gbtree;0.3636;0.078;-0.275
6;70;134;gbtree;0.3636;0.078;-0.275
7;70;134;gbtree;0.3636;0.078;-0.275
8;70;134;gbtree;0.3636;0.078;-0.275
9;70;134;gbtree;0.3636;0.078;-0.275
10;70;134;gbtree;0.3636;0.078;-0.275
11;70;134;gbtree;0.3636;0.078;-0.275
12;70;134;gbtree;0.3636;0.078;-0.275
13;70;134;gbtree;0.3636;0.078;-0.275
14;70;134;gbtree;0.3636;0.078;-0.275
